answer_f1,mrr,num_records,policy_name,recall@1,recall@10,recall@5,retriever,reward,rewrite_rate
0.8564165159672236,0.7533108729170372,22484,always_llm,0.6952054794520548,0.859944849670877,0.8298345490126312,bm25,1.5034520239208709,1.0
0.8571171589939263,0.7547762712390893,22484,original_only,0.6972958548301014,0.859944849670877,0.8294787404376446,bm25,1.6620568378704663,0.0
0.8564165159672236,0.7533108729170372,22484,rl_selected,0.6952054794520548,0.859944849670877,0.8298345490126312,bm25,1.5034520239208709,1.0
0.04601832990512538,0.468981593259969,22484,always_llm,0.41736345845934886,0.5768991282689913,0.537760185020459,dense,0.6730425696594018,1.0
0.04615427865459026,0.5012651501032127,22484,original_only,0.44858566091442803,0.6074097135740971,0.5724959971535314,dense,0.8772847010360799,0.0
0.046018070569429324,0.46900383129590567,22484,rl_selected,0.4174079345312222,0.5768991282689913,0.537760185020459,dense,0.6729362904333495,1.0
0.8246947198070559,0.6304578317420784,22484,always_llm,0.5403397971891123,0.8427326098558975,0.7553371286247998,hybrid,1.408952365438328,1.0
0.8267207673242024,0.6326418010126426,22484,original_only,0.5468333036826187,0.8425991816402776,0.74919943070628,hybrid,1.5684457388917814,0.0
0.8240089813109741,0.6308997685832324,22484,rl_selected,0.537760185020459,0.8422878491371643,0.762720156555773,hybrid,1.3884985248611161,1.0
